destination_code,destination_id,destination_name,discharge_port,entry_number,entry_status,excise_duty,export_duty,hscode_code,hscode_description,hscode_id,id,import_declaration_fee,import_duty,import_vat,origin_code,origin_id,origin_name,product_id,product_name,quantity,railway_development_levy,reg_date
KE,118,Kenya,TKA,23THKIM400004817,Settled,0,0,4804.21.00,Unbleached sack kraft,2,14134,839,5991,4793,SE,211,Sweden,7372,"UNBLEACHED SACK KRAFT,SUBS 80GSM,RW 1070MM,DIA 1000MM,CORE 76MM; ",24825.0,480,01/19/2023
EG,67,Egypt,MEX,23MBAEX300383212,Settled,0,0,4819.40.00,Paper and bags,11,14135,839,5991,4793,LK,131,Sri Lanka,3017,PAPER SACKS; 0; 510; ,185.0,480,01/22/2023
KE,118,Kenya,ICD,23EMKIM400162105,Settled,0,0,4804.11.00,Unbleached kraft liner,1,14136,839,5991,4793,PL,180,Poland,6290,TOP KRAFTLINER 140KT/117; 1;,5000.0,480,02/12/2023
EG,67,Egypt,MEX,23MBAEX300628488,Settled,0,0,4819.40.00,Paper and bags,11,14137,839,5991,4793,LK,131,Sri Lanka,5771,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 10; ,40.0,480,02/03/2023
KE,118,Kenya,MSA,23MBAIM400484300,Settled,0,0,7207.11.00,Billets,8,14138,839,5991,4793,AE,8,United Arab Emirates,7373,"NON ALLOY STEEL BILLETS,GRADE:SAE 1008,SIZE:130 X 130 X 12000MM; 3028360; 1;",3028360.0,480,01/27/2023
KZ,117,Kazakhstan,MEX,23MBAEX300674783,Settled,0,0,4819.40.00,Paper and bags,11,14139,839,5991,4793,LK,131,Sri Lanka,5928,10000 PAPERS SACKS FOR TEA PACKING; 0; 400; ,258.0,480,02/07/2023
RU,190,Russian Federation,MEX,23MBAEX300670793,Settled,0,0,4819.40.00,Paper and bags,11,14140,839,5991,4793,LK,131,Sri Lanka,4316,PAPER SACKS; 0; 400; ,194.0,480,02/07/2023
EG,67,Egypt,MEX,23MBAEX300713481,Settled,0,0,4819.40.00,Paper and bags,11,14141,839,5991,4793,LK,131,Sri Lanka,5771,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 10; ,40.0,480,02/08/2023
CN,44,China,MEX,23MBAEX300715390,Settled,0,0,4819.40.00,Paper and bags,11,14142,839,5991,4793,LK,131,Sri Lanka,5831,3000 PAPERS SACKS FOR TEA PACKING; 0; 400; ,258.0,480,02/08/2023
KE,118,Kenya,CNT,23MBAIM401028840,Settled,0,0,4804.21.00,Unbleached sack kraft,2,14143,839,5991,4793,CZ,59,Czechia,7374,UNBLEACHED SACK KRAFT PAPER 50GSM W 560/660/760MM D 1000MM C 76MM WIRE SIDE OUT; 1; ,48406.0,480,02/24/2023
EG,67,Egypt,MEX,23MBAEX300870913,Settled,0,0,4819.40.00,Paper and bags,11,14144,839,5991,4793,LK,131,Sri Lanka,5771,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 10; ,40.0,480,02/16/2023
KE,118,Kenya,BSA,23BUSIMP00065684,Settled,0,0,4819.10.00,Cartons,12,14145,839,5991,4793,UG,231,Uganda,4513,EMPTY CARTONS; EMPTY CARTONS; 1500; 1500; ,4000.0,480,02/23/2023
KE,118,Kenya,ICD,23EMKIM400180614,Removed,0,0,4819.10.00,Cartons,12,14146,839,5991,4793,IN,105,India,7375,H; ELYMOL 100 TABS CTN; 1800; 167; 1; 17260.45; ,4163.31,480,02/16/2023
KE,118,Kenya,NMA,23NMAIM400130209,Removed,0,0,4804.39.00,Other bleached kraft Paper and paperboard weighing 150 g/m2 or less,5,14147,839,5991,4793,TZ,230,"Tanzania, United Republic of",1726,MG KRAFT PAPER-80 GSM; 0;,29768.0,480,03/23/2023
KE,118,Kenya,BSA,23BUSIM400103465,Removed,0,0,4804.31.00,Unbleached kraft paper,3,14148,839,5991,4793,UG,231,Uganda,7376,MF KRAFT PAPER-GREEN(RECYCLED PAPER)/MF KRAFT PAPER-BLUE(RECYCLED PAPER); 0;,24946.0,480,03/22/2023
KE,118,Kenya,ACH,23NBOIM404564823,Settled,0,0,4819.10.00,Cartons,12,14149,839,5991,4793,ZA,247,South Africa,7377,BOXES; RED BOXES; 1250; 1250; 1;,142.46,480,04/24/2023
KE,118,Kenya,NMA,23NMAIM400205594,Removed,0,0,4804.21.00,Unbleached sack kraft,2,14150,839,5991,4793,TZ,230,"Tanzania, United Republic of",1666,SACK KRAFT PAPER; 0;,28903.0,480,05/02/2023
EG,67,Egypt,MEX,23MBAEX302310594,Settled,0,0,4819.40.00,Paper and bags,11,14151,839,5991,4793,LK,131,Sri Lanka,5780,PAPER SACKS; 0; 20; ,255.0,480,04/28/2023
KE,118,Kenya,CCF,23MBAIM402891692,Settled,0,0,7217.20.00,GI wire,18,14152,839,5991,4793,CN,44,China,7378,HOT DIPPED GALVANIZED WIRE SPECIFICATION 0.60MM DIAMETER; 27000; 0; ,27000.0,480,05/24/2023
EG,67,Egypt,MEX,23MBAEX302685680,Settled,0,0,4819.40.00,Paper and bags,11,14153,839,5991,4793,LK,131,Sri Lanka,5805,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 10;,240.0,480,05/15/2023
KE,118,Kenya,ICD,23EMKIM700475593,Settled,0,0,4811.59.90,PE Comet Paper,13,14154,839,5991,4793,SE,211,Sweden,7379,PE COATED PAPER SUBSTANCE 75 - 650 GSM; 1;,55668.0,480,05/03/2023
KE,118,Kenya,ICD,23EMKIM400466401,Settled,0,0,4811.59.90,PE Comet Paper,13,14155,839,5991,4793,CN,44,China,6101,Sun Top-Berries; 0;,4272.0,480,05/02/2023
RU,190,Russian Federation,MEX,23MBAEX302314525,Settled,0,0,4819.40.00,Paper and bags,11,14156,839,5991,4793,LK,131,Sri Lanka,5856,PAPER SACKS; 18; 460; ,221.0,480,04/28/2023
KE,118,Kenya,ICD,23EMKIM400525931,Removed,0,0,4804.11.00,Unbleached kraft liner,1,14157,839,5991,4793,PT,183,Portugal,7380,KRAFT LINER 125K/160; 1; 3383.95;,5000.0,480,05/13/2023
KE,118,Kenya,NMA,23NMAIM400294303,Removed,0,0,4804.11.00,Unbleached kraft liner,1,14158,839,5991,4793,TZ,230,"Tanzania, United Republic of",1120,KRAFT LINER PAPER; 0;,29013.0,480,06/12/2023
KE,118,Kenya,MTS,23MBAIM403583652,Settled,0,0,4819.10.00,Cartons,12,14159,839,5991,4793,CN,44,China,6858,N; PACKAGE BOX; 20; 150; 1; ,1600.0,480,06/26/2023
KE,118,Kenya,DHL,23NBOIM406631793,Settled,0,0,4819.10.00,Cartons,12,14160,839,5991,4793,ZA,247,South Africa,7381,"EXPRESS BOX 3,4,5; EXPRESS BOX 3,4,5; 700; 2; 0; ",200.0,480,06/16/2023
KE,118,Kenya,ICD,23EMKIM700706844,Settled,0,0,4804.39.00,Other bleached kraft Paper and paperboard weighing 150 g/m2 or less,5,14161,839,5991,4793,NL,167,Netherlands,7382,BLEACHED KRAFT PAPER SUBSTANCE 95 - 110 GSM; 0;,25728.0,480,06/30/2023
PL,180,Poland,MEX,23MBAEX300147480,Settled,0,0,4819.40.00,Paper and bags,11,14162,839,5991,4793,IN,105,India,4133,PAPER SACKS; 50; 240; ,6000.0,480,01/10/2023
KE,118,Kenya,PO2,23MBAIM400366210,Settled,0,0,7213.91.10,Wire rods,9,14163,839,5991,4793,ID,103,Indonesia,7383,"NON ALLOY STEEL WIRE RODS,GRADE SAE 1008,SIZE:5.5MM; 1; 227528; ",406300.0,480,01/23/2023
KE,118,Kenya,NBF,23NBOIM401392577,Settled,0,0,4804.11.00,Unbleached kraft liner,1,14164,839,5991,4793,SE,211,Sweden,6529,MF KRAFT PAPER SUBSTANCE 50 - 275 GSM; ,30723.0,480,02/06/2023
PK,173,Pakistan,MEX,23MBAEX300341404,Settled,0,0,4819.40.00,Paper and bags,11,14165,839,5991,4793,LK,131,Sri Lanka,5268,PAPER SACKS; PAPER SACKS; 40; 11; ,232.0,480,02/01/2023
RU,190,Russian Federation,MEX,23MBAEX300783996,Settled,0,0,4819.40.00,Paper and bags,11,14166,839,5991,4793,LK,131,Sri Lanka,6330,PAPER SACKS; 25; 360; ,173.0,480,02/12/2023
KZ,117,Kazakhstan,MEX,23MBAEX300453273,Settled,0,0,4819.40.00,Paper and bags,11,14167,839,5991,4793,KZ,117,Kazakhstan,5207,PAPER SACKS; PAPER SACKS; 40; 12; ,194.91,480,01/25/2023
RU,190,Russian Federation,MEX,23MBAEX300474371,Settled,0,0,4819.40.00,Paper and bags,11,14168,839,5991,4793,LK,131,Sri Lanka,3017,PAPER SACKS; 0; 510; ,195.0,480,01/27/2023
KE,118,Kenya,NMA,23NMAIM400063441,Removed,0,0,4804.11.00,Unbleached kraft liner,1,14169,839,5991,4793,TZ,230,"Tanzania, United Republic of",1120,KRAFT LINER PAPER; 0;,29315.0,480,02/14/2023
KE,118,Kenya,NMA,23NMAIM400081977,Removed,0,0,4804.21.00,Unbleached sack kraft,2,14170,839,5991,4793,TZ,230,"Tanzania, United Republic of",6047,SACK KRAF PAPER; 0;,29349.0,480,02/25/2023
KE,118,Kenya,CNT,23MBAIM401664264,Settled,0,0,4819.10.00,Cartons,12,14171,839,5991,4793,AE,8,United Arab Emirates,7384,N; USED X-BOX 360; 1; 1; 1; ,45.31,480,03/27/2023
KE,118,Kenya,ICD,23EMKIM400334581,Removed,0,0,4819.10.00,Cartons,12,14172,839,5991,4793,IN,105,India,7385,PRE-PRINTED CARTONS FOR MEDICINE; SANJAY CHEMICALS; KG; 1; H; 1; PRE-PRINTED CARTONS FOR MEDICINE; 1; 1; 1; 6624.45;,6624.45,480,03/28/2023
KE,118,Kenya,TKA,23THKIM400023627,Settled,0,0,4804.39.00,Other bleached kraft Paper and paperboard weighing 150 g/m2 or less,5,14173,839,5991,4793,FI,73,Finland,1922,BLEACHED KRAFT PAPER; ,95065.0,480,03/29/2023
KE,118,Kenya,ICD,23EMKIM400340845,Settled,0,0,7217.20.00,GI wire,18,14174,839,5991,4793,CN,44,China,6145,ELECTRO GALVANISED STEEL WIRE 3.20MM; 11000; 1;,11000.0,480,03/30/2023
KE,118,Kenya,ICD,23EMKIM400408027,Settled,0,0,4804.11.00,Unbleached kraft liner,1,14175,839,5991,4793,PL,180,Poland,7386,TOP KRAFT LINER 125KT/96.5; 1;,10000.0,480,04/15/2023
KE,118,Kenya,ICD,23EMKIM400284740,Settled,0,0,7217.20.00,GI wire,18,14176,839,5991,4793,EG,67,Egypt,7387,Galvanzied Steel Wire Armoring 2.50 mm; 50000; 1;,49950.0,480,03/15/2023
KE,118,Kenya,CNT,23MBAIM701471216,Settled,0,0,4819.10.00,Cartons,12,14177,839,5991,4793,LK,131,Sri Lanka,7388,N/A; PRINTED EMPTY TEA CARTONS; 571400; 2182; 1; ,17373.17,480,03/18/2023
KE,118,Kenya,NMA,23NMAIM400093443,Removed,0,0,4804.11.00,Unbleached kraft liner,1,14178,839,5991,4793,TZ,230,"Tanzania, United Republic of",1120,KRAFT LINER PAPER; 0;,28025.0,480,03/04/2023
KE,118,Kenya,MIT,23MBAIM701301487,Settled,0,0,4819.40.00,Paper and bags,11,14179,839,5991,4793,LK,131,Sri Lanka,7389,19000; 3PLY PAPERSACK WITH ALUFOIL SIZE: 112X72X18CM; 25; 760; 1; ,10735.0,480,03/10/2023
EG,67,Egypt,MEX,23MBAEX302245271,Settled,0,0,4819.40.00,Paper and bags,11,14180,839,5991,4793,LK,131,Sri Lanka,3017,PAPER SACKS; 0; 510; ,250.0,480,04/25/2023
EG,67,Egypt,MEX,23MBAEX302343193,Settled,0,0,4819.40.00,Paper and bags,11,14181,839,5991,4793,LK,131,Sri Lanka,5782,PAPER SACKS; 25; 20; ,245.5,480,04/30/2023
EG,67,Egypt,MEX,23MBAEX302781792,Settled,0,0,4819.40.00,Paper and bags,11,14182,839,5991,4793,LK,131,Sri Lanka,5780,PAPER SACKS; 0; 20; ,245.0,480,05/18/2023
KE,118,Kenya,CNT,23MBAIM402975590,Settled,0,0,4804.21.00,Unbleached sack kraft,2,14183,839,5991,4793,SE,211,Sweden,7390,UNBLEACHED SACK KRAFT SUBS 80GSM CORE 76MM; 1; ,48219.0,480,05/27/2023
EG,67,Egypt,MEX,23MBAEX302371434,Settled,0,0,4819.40.00,Paper and bags,11,14184,839,5991,4793,LK,131,Sri Lanka,5780,PAPER SACKS; 0; 20; ,267.0,480,05/01/2023
KE,118,Kenya,ICD,23EMKIM400565111,Settled,0,0,4804.11.00,Unbleached kraft liner,1,14185,839,5991,4793,SE,211,Sweden,7391,"KRAFT LINER BOARD, 135GSM, 800MM; 1;",5578.0,480,05/23/2023
EG,67,Egypt,MEX,23MBAEX303650015,Settled,0,0,4819.40.00,Paper and bags,11,14186,839,5991,4793,LK,131,Sri Lanka,5925,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 8; ,189.0,480,06/29/2023
EG,67,Egypt,MEX,23MBAEX302781120,Settled,0,0,4819.40.00,Paper and bags,11,14187,839,5991,4793,LK,131,Sri Lanka,5780,PAPER SACKS; 0; 20; ,245.0,480,05/18/2023
CN,44,China,MEX,23MBAEX303240768,Settled,0,0,4819.40.00,Paper and bags,11,14188,839,5991,4793,LK,131,Sri Lanka,6192,04 PLY PRINTED PAPER SACKS; 25; 40; ,264.0,480,06/09/2023
EG,67,Egypt,MEX,23MBAEX302939484,Settled,0,0,4819.40.00,Paper and bags,11,14189,839,5991,4793,LK,131,Sri Lanka,5776,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 11; ,240.0,480,05/25/2023
KE,118,Kenya,ICD,23EMKIM400563958,Settled,0,0,4804.31.00,Unbleached kraft paper,3,14190,839,5991,4793,BR,33,Brazil,7392,KRAFTLINER SUBSTANCE: 120G; 1;,50409.0,480,05/25/2023
KE,118,Kenya,MTS,23MBAIM403448470,Settled,0,0,4819.10.00,Cartons,12,14191,839,5991,4793,CN,44,China,7393,BOX; PACKING BOX; 100; 55; 0; ,1100.0,480,06/21/2023
KE,118,Kenya,MIT,23MBAIM403488510,Settled,0,0,4819.10.00,Cartons,12,14192,839,5991,4793,CN,44,China,7394,PACKAGING BOX; SAMHE; SAMHE; CT; 200; 26; N; 3; PACKAGING BOX; 200; 26; 1;,1420.0,480,06/21/2023
KZ,117,Kazakhstan,MEX,23MBAEX303367345,Settled,0,0,4819.40.00,Paper and bags,11,14193,839,5991,4793,LK,131,Sri Lanka,7395,04 PLY PRINTED PAPER SACKS; 25; 16; ,263.7,480,06/15/2023
EG,67,Egypt,MEX,23MBAEX303605279,Settled,0,0,4819.40.00,Paper and bags,11,14194,839,5991,4793,LK,131,Sri Lanka,5771,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 10; ,240.0,480,06/26/2023
KE,118,Kenya,ICD,23EMKIM400658080,Settled,0,0,7217.20.00,GI wire,18,14195,839,5991,4793,CN,44,China,7396,HOT DIPPED GALVANIZED GI WIRE 2.5MM=50KG/COIL; 19200; 0;,19200.0,480,06/22/2023
KE,118,Kenya,ICD,23EMKIM400025173,Settled,0,0,4804.39.00,Other bleached kraft Paper and paperboard weighing 150 g/m2 or less,5,14196,839,5991,4793,SE,211,Sweden,5482,"BLEACHED KRAFT PAPER 1268MM,BK GRUVON; 1;",48043.0,480,01/09/2023
KE,118,Kenya,CCF,23MBAIM400058617,Settled,0,0,4804.39.00,Other bleached kraft Paper and paperboard weighing 150 g/m2 or less,5,14197,839,5991,4793,SE,211,Sweden,5775,120(g/m); AXELLO TOUGH WHITE K (WHITE KRAFT PAPER); 120(g/m); 1;,68106.0,480,01/05/2023
KE,118,Kenya,ICD,23EMKIM400004380,Settled,0,0,4811.59.90,PE Comet Paper,13,14198,839,5991,4793,CN,44,China,7397,KWAL ORCHID VALLEY APPLE 1LS PLH; 1;,1544.0,480,01/03/2023
KE,118,Kenya,NMA,23NMAIM400007636,Removed,0,0,4804.11.00,Unbleached kraft liner,1,14199,839,5991,4793,TZ,230,"Tanzania, United Republic of",1723,KRAFT LINER; 0;,29078.0,480,01/06/2023
EG,67,Egypt,MEX,22MBAEX305792704,Settled,0,0,4819.40.00,Paper and bags,11,14200,839,5991,4793,LK,131,Sri Lanka,3017,PAPER SACKS; 0; 510; ,247.0,480,01/04/2023
PK,173,Pakistan,MEX,23MBAEX300263934,Settled,0,0,4819.40.00,Paper and bags,11,14201,839,5991,4793,LK,131,Sri Lanka,5576,PAPER SACKS; 0; 460;,233.0,480,01/17/2023
PK,173,Pakistan,MEX,23MBAEX300256906,Settled,0,0,4819.40.00,Paper and bags,11,14202,839,5991,4793,LK,131,Sri Lanka,5161,PAPER SACKS; 0; 460; ,235.17,480,01/17/2023
KE,118,Kenya,ICD,23EMKIM400147080,Settled,0,0,4804.39.00,Other bleached kraft Paper and paperboard weighing 150 g/m2 or less,5,14203,839,5991,4793,CZ,59,Czechia,7398,ADVANTAGE SMOOTH WHITE STRONG SUB 120 GSM; 1; ,50000.0,480,02/08/2023
KE,118,Kenya,NMA,23NMAIM400054240,Removed,0,0,4804.11.00,Unbleached kraft liner,1,14204,839,5991,4793,TZ,230,"Tanzania, United Republic of",1120,KRAFT LINER PAPER; 0;,29003.0,480,02/09/2023
KE,118,Kenya,NMA,23NMAIM400041499,Removed,0,0,4804.11.00,Unbleached kraft liner,1,14205,839,5991,4793,TZ,230,"Tanzania, United Republic of",1120,KRAFT LINER PAPER; 0;,28762.0,480,01/31/2023
KE,118,Kenya,SGN,23MBAIM400873370,Settled,0,0,4811.59.90,PE Comet Paper,13,14206,839,5991,4793,IT,112,Italy,7399,KCC Whole Milk-FSC F10862A; 1; 50; 50; 1; ,17657.35,480,02/17/2023
KE,118,Kenya,BSA,23BUSIM400114657,Removed,0,0,7217.20.00,GI wire,18,14207,839,5991,4793,UG,231,Uganda,4512,GALVANIZED WIRE; 28000;,28000.0,480,03/29/2023
RU,190,Russian Federation,MEX,23MBAEX301690730,Settled,0,0,4819.40.00,Paper and bags,11,14208,839,5991,4793,LK,131,Sri Lanka,5795,CARBON FOOT PRINT PAPER SACKS- VALVE TYPE - 2Plies 80GSM/1Inner ply 97GSM; 50; 8; ,213.0,480,03/28/2023
KE,118,Kenya,DHL,23NBOIM403191280,Settled,0,0,4819.10.00,Cartons,12,14209,839,5991,4793,CN,44,China,7400,Tissue Boxes; Tissue Boxes; 150; 4; 0; ,100.0,480,03/20/2023
KE,118,Kenya,MAT,23NBOIMC02405984,Settled,0,0,4819.10.00,Cartons,12,14210,839,5991,4793,GB,80,United Kingdom,7401,1; MAILER BOX; 1; 1; ,0.1,480,03/04/2023
KE,118,Kenya,TKA,23THKIM400018100,Settled,0,0,4804.39.00,Other bleached kraft Paper and paperboard weighing 150 g/m2 or less,5,14211,839,5991,4793,FI,73,Finland,7402,"AXELLO SWAN BLEACHED WHITE KRAFT PAPER,GSM 75 G/M2, SIZE 1000MM; ",23376.0,480,03/14/2023
EG,67,Egypt,MEX,23MBAEX301610063,Settled,0,0,4819.40.00,Paper and bags,11,14212,839,5991,4793,LK,131,Sri Lanka,5776,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 11; ,43.0,480,03/24/2023
KE,118,Kenya,MEX,23MBAIM401559390,Settled,0,0,7213.91.10,Wire rods,9,14213,839,5991,4793,ZA,247,South Africa,7403,WIRE RODS IN COILS SAE 1006 NON ALLOYED 5.50MM; 594603.35; ,868558.67,480,03/22/2023
KE,118,Kenya,NMA,23NMAIM400174380,Removed,0,0,4804.11.00,Unbleached kraft liner,1,14214,839,5991,4793,TZ,230,"Tanzania, United Republic of",1120,KRAFT LINER PAPER; 0;,32232.0,480,04/15/2023
KZ,117,Kazakhstan,MEX,23MBAEX301909571,Settled,0,0,4819.40.00,Paper and bags,11,14215,839,5991,4793,LK,131,Sri Lanka,5793,04 PLY PAPER PRINTED SACKS; 20; 20; ,260.0,480,04/07/2023
KE,118,Kenya,CNT,23MBAIM402237734,Settled,0,0,4804.39.00,Other bleached kraft Paper and paperboard weighing 150 g/m2 or less,5,14216,839,5991,4793,FI,73,Finland,6518,AXELLO SWAN WHITE BLEACHED KRAFT PAPER SUBS 85 GSM; 1; ,69591.0,480,04/25/2023
KE,118,Kenya,CNT,23MBAIM402321254,Settled,0,0,4804.39.00,Other bleached kraft Paper and paperboard weighing 150 g/m2 or less,5,14217,839,5991,4793,AT,16,Austria,6873,"BLEACHED KRAFT PAPER,""STARKRAFT FORMFILL"" 90G/M2 RW 85CM DIA 100CM CORE 7.60CM; 1; ",25734.0,480,04/28/2023
KE,118,Kenya,ICD,23EMKIM400468569,Settled,0,0,4804.31.00,Unbleached kraft paper,3,14218,839,5991,4793,US,235,United States,7404,"UNBLEACHED KRAFT LINER BOARD ""FIBREFORCE"" BW 125GSM; 1;",20991.0,480,04/29/2023
UA,232,Ukraine,MEX,23MBAEX302353257,Settled,0,0,4819.40.00,Paper and bags,11,14219,839,5991,4793,LK,131,Sri Lanka,5859,PAPER SACKS; 16; 400; ,193.0,480,04/29/2023
KE,118,Kenya,ICD,23EMKIM400546823,Settled,0,0,4811.59.90,PE Comet Paper,13,14220,839,5991,4793,CN,44,China,7405,PRINTED PAPER BOARD LCA200B MAZIWA ZITO WHOLE MILK S076-V1 6in; 1;,14706.0,480,05/18/2023
EG,67,Egypt,MEX,23MBAEX302378436,Settled,0,0,4819.40.00,Paper and bags,11,14221,839,5991,4793,LK,131,Sri Lanka,5882,PAPER SACKS; 25; 125; ,268.5,480,05/02/2023
KE,118,Kenya,CNT,23MBAIM702995409,Settled,0,0,4819.10.00,Cartons,12,14222,839,5991,4793,LK,131,Sri Lanka,7406,N/A; PRINTED EMPTY TEA CARTONS; 470000; 2020; 1; ,11335.56,480,05/29/2023
RU,190,Russian Federation,MEX,23MBAEX302951712,Settled,0,0,4819.40.00,Paper and bags,11,14223,839,5991,4793,LK,131,Sri Lanka,5795,CARBON FOOT PRINT PAPER SACKS- VALVE TYPE - 2Plies 80GSM/1Inner ply 97GSM; 50; 8; ,217.0,480,05/26/2023
KE,118,Kenya,ICD,23EMKIM400560713,Settled,0,0,4804.39.00,Other bleached kraft Paper and paperboard weighing 150 g/m2 or less,5,14224,839,5991,4793,SE,211,Sweden,5905,"BLEACHED KRAFT PAPER 1268MM, BILLERUDGRUVON PM4; 0;",47804.0,480,05/22/2023
KE,118,Kenya,NMA,23NMAIM400286420,Removed,0,0,4804.21.00,Unbleached sack kraft,2,14225,839,5991,4793,TZ,230,"Tanzania, United Republic of",1666,SACK KRAFT PAPER; 0;,29017.0,480,06/07/2023
DE,60,Germany,MEX,23MBAEX302913648,Settled,0,0,4819.40.00,Paper and bags,11,14226,839,5991,4793,LK,131,Sri Lanka,5784,PAPER SACKS; 0; 16; ,200.0,480,05/25/2023
AE,8,United Arab Emirates,MEX,23MBAEX302934797,Settled,0,0,4819.40.00,Paper and bags,11,14227,839,5991,4793,LK,131,Sri Lanka,5780,PAPER SACKS; 0; 20; ,250.0,480,05/25/2023
KE,118,Kenya,TKA,23THKIM400051373,Removed,0,0,4804.21.00,Unbleached sack kraft,2,14228,839,5991,4793,IT,112,Italy,7407,BROWN KRAFT S/E PAPER SUBS 90GSM DIA 100CMS RW 147CMS; 24647; ,24647.0,480,06/27/2023
KE,118,Kenya,NMA,23NMAIM400324448,Removed,0,0,4804.11.00,Unbleached kraft liner,1,14229,839,5991,4793,TZ,230,"Tanzania, United Republic of",5768,KRAFTLINER; 0;,29196.0,480,06/27/2023
KE,118,Kenya,MIT,23MBAIM402937839,Settled,0,0,7213.91.10,Wire rods,9,14230,839,5991,4793,EG,67,Egypt,7408,PRIME NON ALLOY HOT ROLLED STEEL WIRE ROD IN COIL GRADE AISI 1006 SIZE 5.5MM; 519340; 1;,519340.0,480,05/26/2023
KE,118,Kenya,MIT,23MBAIM402937839,Settled,0,0,7213.91.10,Wire rods,9,14231,839,5991,4793,EG,67,Egypt,7408,PRIME NON ALLOY HOT ROLLED STEEL WIRE ROD IN COIL GRADE AISI 1006 SIZE 5.5MM; 519340; 1;,519340.0,480,05/26/2023
KE,118,Kenya,KAH,23NBOIMC07061181,Settled,0,0,4819.10.00,Cartons,12,14232,839,5991,4793,SE,211,Sweden,7409,A BOX; A BOX; 1; 1;,1.0,480,06/26/2023
RU,190,Russian Federation,MEX,22MBAEX305779629,Settled,0,0,4819.40.00,Paper and bags,11,14233,839,5991,4793,LK,131,Sri Lanka,5576,PAPER SACKS; 0; 460;,223.0,480,01/04/2023
KE,118,Kenya,NMA,23NMAIM400005399,Removed,0,0,4804.39.00,Other bleached kraft Paper and paperboard weighing 150 g/m2 or less,5,14234,839,5991,4793,TZ,230,"Tanzania, United Republic of",7410,MG KRAFT PAPER-85 GSM; 1;,29874.0,480,01/04/2023
EG,67,Egypt,MEX,23MBAEX300088760,Settled,0,0,4819.40.00,Paper and bags,11,14235,839,5991,4793,LK,131,Sri Lanka,7411,1CARBON FOOT PRINT PAPER SACKS; 1; 1; ,3.0,480,01/06/2023
EG,67,Egypt,MEX,23MBAEX300313725,Settled,0,0,4819.40.00,Paper and bags,11,14236,839,5991,4793,LK,131,Sri Lanka,4544,510CARBON FOOT PRINT PAPER SACKS; 50; 10; ,246.0,480,01/18/2023
PK,173,Pakistan,MEX,23MBAEX300272811,Settled,0,0,4819.40.00,Paper and bags,11,14237,839,5991,4793,LK,131,Sri Lanka,5836,PAPER SACKS; 0; 400;,204.53,480,01/17/2023
KE,118,Kenya,FFK,23MBAIM400436030,Settled,0,0,4819.10.00,Cartons,12,14238,839,5991,4793,EG,67,Egypt,7412,N/A; PRINTED PAPER BOXES; 4; 190; 1;,5538.0,480,01/25/2023
KE,118,Kenya,TKA,23THKIM400004777,Settled,0,0,4804.21.00,Unbleached sack kraft,2,14239,839,5991,4793,RU,190,Russian Federation,6426,BROWN KRAFT PAPER SUBS 80GSM IN REELS; ,21399.0,480,01/19/2023
KE,118,Kenya,ICD,23EMKIM400039821,Settled,0,0,4804.11.00,Unbleached kraft liner,1,14240,839,5991,4793,SE,211,Sweden,7413,KRAFT LINER BOARD 150GSM X 1630MM; 1;,19254.0,480,01/11/2023
KE,118,Kenya,ICD,23EMKIM400096096,Removed,0,0,4819.40.00,Paper and bags,11,14241,839,5991,4793,DE,60,Germany,7414,"BAG, PAPER, 4Y (200 PC); 200; 200; 1; 21.72; ",13.4,480,01/26/2023
KE,118,Kenya,NMA,23NMAIM400039538,Removed,0,0,4804.21.00,Unbleached sack kraft,2,14242,839,5991,4793,TZ,230,"Tanzania, United Republic of",1666,SACK KRAFT PAPER; 0;,29088.0,480,01/30/2023
EG,67,Egypt,MEX,23MBAEX300508503,Settled,0,0,4819.40.00,Paper and bags,11,14243,839,5991,4793,LK,131,Sri Lanka,6093,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 11;,43.0,480,01/28/2023
EG,67,Egypt,MEX,23MBAEX300451512,Settled,0,0,4819.40.00,Paper and bags,11,14244,839,5991,4793,LK,131,Sri Lanka,5771,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 10; ,39.0,480,01/25/2023
